Flag	Source	Filename	Type	TSC Event	TSC Command	Entity Index	Entity Type	Entity Name	Entity Bits	Entity Oversight Warning
0	Entity	Cave.pxe	Write			13	65	Bat, Blue Vertical (enemy)	Shootable	
0	Entity	Cave.pxe	Write			14	65	Bat, Blue Vertical (enemy)	Shootable	
0	Entity	Cave.pxe	Write			15	64	Critter, Hopping Blue (enemy)	Shootable	
0	Entity	Cave.pxe	Write			16	65	Bat, Blue Vertical (enemy)	Shootable	
0	Entity	Cave.pxe	Write			17	65	Bat, Blue Vertical (enemy)	Shootable	
0	Entity	Cave.pxe	Write			18	64	Critter, Hopping Blue (enemy)	Shootable	
0	Entity	Cave.pxe	Write			28	65	Bat, Blue Vertical (enemy)	Shootable	
303	Entity	Cave.pxe	Read, Write			29	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			30	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			31	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			32	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			33	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			34	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			35	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			36	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			37	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			38	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			39	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			40	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			41	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			42	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			43	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			44	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			45	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			46	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			47	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			48	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			49	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			50	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			51	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			52	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			53	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			54	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			55	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			56	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			57	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			58	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			59	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			60	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			61	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			62	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			63	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			64	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			65	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			66	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			67	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			68	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			69	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			70	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			71	64	Critter, Hopping Blue (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			72	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			73	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			74	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			75	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			76	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			77	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			78	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			79	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
303	Entity	Cave.pxe	Read, Write			80	65	Bat, Blue Vertical (enemy)	Shootable, AppearWhenFlagSet	
304	Entity	Cave.pxe	Read			86	70	Sparkling Item	HideWhenFlagSet	
274	Entity	Cave.pxe	Read			88	136	Puppy, carried	AppearWhenFlagSet	
302	TSC	Cave.tsc	Read	#0102	<FLJ					
301	TSC	Cave.tsc	Read	#0102	<FLJ					
304	TSC	Cave.tsc	Read	#0103	<FLJ					
1640	TSC	Cave.tsc	Read	#0105	<FLJ					
302	TSC	Cave.tsc	Write	#0106	<FL+					
1641	TSC	Cave.tsc	Write	#0106	<FL+					
1642	TSC	Cave.tsc	Write	#0106	<FL+					
304	Both	Cave.tsc	Write	#0400	<DNP	86	70	Sparkling Item	Interactable, HideWhenFlagSet	
430	Entity	Start.pxe	Read			3	0	Null	HideWhenFlagSet	
274	Entity	Start.pxe	Read			7	136	Puppy, carried	AppearWhenFlagSet	
430	TSC	Start.tsc	Write	#0200	<FL+					
360	Entity	Barr.pxe	Read			2	41	Busted doorway	AppearWhenFlagSet	
360	Entity	Barr.pxe	Read			3	18	Door	HideWhenFlagSet	
360	Entity	Barr.pxe	Read			6	0	Null	HideWhenFlagSet	
360	Entity	Barr.pxe	Read			7	0	Null	HideWhenFlagSet	
274	Entity	Barr.pxe	Read			15	136	Puppy, carried	AppearWhenFlagSet	
361	TSC	Barr.tsc	Read	#0100	<FLJ					
360	TSC	Barr.tsc	Read	#0100	<FLJ					
0	Both	Barr.tsc	Write	#0291	<DNP	5	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection	
360	TSC	Barr.tsc	Read	#0291	<FLJ					
2470	TSC	Barr.tsc	Read	#0292	<FLJ					
361	TSC	Barr.tsc	Write	#0292	<FL+					
361	TSC	Barr.tsc	Write	#0402	<FL-					
362	TSC	Barr.tsc	Write	#0402	<FL-					
2470	TSC	Barr.tsc	Write	#0402	<FL+					
6100	TSC	Barr.tsc	Write	#0402	<FL+					
360	TSC	Barr.tsc	Write	#1000	<FL+					
361	TSC	Barr.tsc	Write	#1000	<FL+					
440	TSC	Barr.tsc	Write	#1000	<FL+					
326	TSC	Barr.tsc	Write	#1000	<FL-					
361	TSC	Barr.tsc	Write	#1000	<FL+					
362	TSC	Barr.tsc	Write	#1001	<FL-					
361	TSC	Barr.tsc	Write	#1001	<FL-					
372	Entity	Pool.pxe	Read			8	75	Kanpachi	HideWhenFlagSet	
370	Entity	Pool.pxe	Read			9	70	Sparkling Item	HideWhenFlagSet	
0	Entity	Pool.pxe	Write			10	71	Chinfish (enemy)	Shootable	
370	Entity	Pool.pxe	Read			11	46	H/V Trigger	HideWhenFlagSet	
6109	Entity	Pool.pxe	Read			16	216	Debug Cat	AppearWhenFlagSet	
274	Entity	Pool.pxe	Read			17	136	Puppy, carried	AppearWhenFlagSet	
341	TSC	Pool.tsc	Read	#0090	<FLJ					
341	TSC	Pool.tsc	Read	#0091	<FLJ					
341	TSC	Pool.tsc	Read	#0092	<FLJ					
341	TSC	Pool.tsc	Read	#0093	<FLJ					
341	TSC	Pool.tsc	Read	#0094	<FLJ					
326	TSC	Pool.tsc	Write	#0300	<FL+					
371	TSC	Pool.tsc	Write	#0300	<FL+					
321	TSC	Pool.tsc	Write	#0300	<FL-					
362	TSC	Pool.tsc	Write	#0300	<FL+					
370	Both	Pool.tsc	Write	#0300	<DNP	9	70	Sparkling Item	Interactable, HideWhenFlagSet	
370	Both	Pool.tsc	Write	#0401	<DNP	11	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
371	Both	Pool.tsc	Write	#0401	<DNP	12	0	Null	IgnoreSolidity	
371	TSC	Pool.tsc	Write	#0401	<FL+					
0	Both	Pool.tsc	Write	#0410	<DNP	13	0	Null	IgnoreSolidity	
2404	TSC	Pool.tsc	Read	#0411	<FLJ					
2404	TSC	Pool.tsc	Write	#0411	<FL+					
390	Entity	Cemet.pxe	Read			5	0	Null	AppearWhenFlagSet	
390	Entity	Cemet.pxe	Read			6	70	Sparkling Item	HideWhenFlagSet	
0	Entity	Cemet.pxe	Write			7	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			8	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			9	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			10	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			11	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			13	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			14	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			15	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			16	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			17	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			18	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			19	69	Pignon (enemy)	Shootable	
0	Entity	Cemet.pxe	Write			20	81	Giant Pignon (enemy)	Shootable	
391	Entity	Cemet.pxe	Read			21	278	Little Family	HideWhenFlagSet	
274	Entity	Cemet.pxe	Read			22	136	Puppy, carried	AppearWhenFlagSet	
391	Both	Cemet.tsc	Write	#0200	<DNP	21	278	Little Family	Interactable, HideWhenFlagSet	
390	TSC	Cemet.tsc	Read	#0300	<FLJ					
390	TSC	Cemet.tsc	Write	#0300	<FL+					
411	Entity	Plant.pxe	Read			4	77	Sandaime's Pavillion	HideWhenFlagSet	
410	Entity	Plant.pxe	Read			6	70	Sparkling Item	HideWhenFlagSet	
411	Entity	Plant.pxe	Read			21	77	Sandaime's Pavillion	AppearWhenFlagSet	
412	Entity	Plant.pxe	Read			22	70	Sparkling Item	HideWhenFlagSet	
274	Entity	Plant.pxe	Read			23	136	Puppy, carried	AppearWhenFlagSet	
341	TSC	Plant.tsc	Read	#0090	<FLJ					
341	TSC	Plant.tsc	Read	#0091	<FLJ					
341	TSC	Plant.tsc	Read	#0092	<FLJ					
341	TSC	Plant.tsc	Read	#0093	<FLJ					
341	TSC	Plant.tsc	Read	#0094	<FLJ					
1020	TSC	Plant.tsc	Read	#0220	<FLJ					
410	TSC	Plant.tsc	Write	#0300	<FL+					
410	Both	Plant.tsc	Write	#0300	<DNP	6	70	Sparkling Item	Interactable, HideWhenFlagSet	
412	Both	Plant.tsc	Write	#0400	<DNP	22	70	Sparkling Item	Interactable, HideWhenFlagSet	
520	Entity	Shelt.pxe	Read			3	18	Door	HideWhenFlagSet	
521	Entity	Shelt.pxe	Read			10	62	Kazuma, facing away	HideWhenFlagSet	
522	Entity	Shelt.pxe	Read			12	55	Kazuma	AppearWhenFlagSet	
525	Entity	Shelt.pxe	Read			16	16	Save Point	AppearWhenFlagSet	
525	Entity	Shelt.pxe	Read			17	0	Null	HideWhenFlagSet	
525	Entity	Shelt.pxe	Read			19	0	Null	HideWhenFlagSet	
525	Entity	Shelt.pxe	Read			20	17	Health/Ammo Refill	AppearWhenFlagSet	
274	Entity	Shelt.pxe	Read			21	136	Puppy, carried	AppearWhenFlagSet	
0	Both	Shelt.tsc	Write	#0099	<DNP	15	0	Null	IgnoreSolidity	
520	TSC	Shelt.tsc	Read	#0100	<FLJ					
521	TSC	Shelt.tsc	Write	#0104	<FL+					
522	TSC	Shelt.tsc	Write	#0104	<FL+					
520	TSC	Shelt.tsc	Write	#0104	<FL+					
522	TSC	Shelt.tsc	Write	#0104	<FL-					
523	TSC	Shelt.tsc	Write	#0104	<FL+					
525	TSC	Shelt.tsc	Write	#0104	<FL+					
226	TSC	Shelt.tsc	Write	#0104	<FL+					
227	TSC	Shelt.tsc	Write	#0104	<FL+					
2460	TSC	Shelt.tsc	Write	#0104	<FL+					
440	Entity	Comu.pxe	Read			9	61	King	AppearWhenFlagSet	
443	Entity	Comu.pxe	Read			10	74	Jack	AppearWhenFlagSet	
444	Entity	Comu.pxe	Read			11	74	Jack	AppearWhenFlagSet	
274	Entity	Comu.pxe	Read			12	136	Puppy, carried	AppearWhenFlagSet	
341	TSC	Comu.tsc	Read	#0090	<FLJ					
341	TSC	Comu.tsc	Read	#0091	<FLJ					
341	TSC	Comu.tsc	Read	#0092	<FLJ					
341	TSC	Comu.tsc	Read	#0093	<FLJ					
341	TSC	Comu.tsc	Read	#0094	<FLJ					
440	Both	Comu.tsc	Write	#0099	<DNP	9	61	King	AppearWhenFlagSet, SpawnInOtherDirection, Interactable	
443	Both	Comu.tsc	Write	#0099	<DNP	10	74	Jack	AppearWhenFlagSet, Interactable	
444	Both	Comu.tsc	Write	#0099	<DNP	11	74	Jack	AppearWhenFlagSet, SpawnInOtherDirection, Interactable	
0	Both	Comu.tsc	Write	#0100	<DNP	3	18	Door	IgnoreSolidity, Interactable	
327	TSC	Comu.tsc	Read	#0200	<FLJ					
442	TSC	Comu.tsc	Read	#0300	<FLJ					
442	TSC	Comu.tsc	Read	#0301	<FLJ					
442	TSC	Comu.tsc	Write	#0301	<FL+					
0	Both	Comu.tsc	Write	#0301	<DNP	4	38	Fireplace	Interactable	
0	Both	Comu.tsc	Write	#0302	<DNP	4	38	Fireplace	Interactable	
274	Entity	MiBox.pxe	Read			5	136	Puppy, carried	AppearWhenFlagSet	
274	Entity	EgEnd1.pxe	Read			8	136	Puppy, carried	AppearWhenFlagSet	
0	Entity	Cthu.pxe				8	125	Hidden Heart/Missile		
274	Entity	Cthu.pxe	Read			9	136	Puppy, carried	AppearWhenFlagSet	
0	Both	Cthu.tsc	Write	#0101	<DNP	3	18	Door	IgnoreSolidity, Interactable	
201	Entity	Egg1.pxe	Read			2	86	Missile	AppearWhenFlagSet	
274	Entity	Egg1.pxe	Read			3	136	Puppy, carried	AppearWhenFlagSet	
470	TSC	Egg1.tsc	Read	#0200	<FLJ					
470	TSC	Egg1.tsc	Write	#0201	<FL+					
440	TSC	Pens2.tsc	Write	#0700	<FL-					
443	TSC	Pens2.tsc	Write	#0700	<FL-					
483	Entity	Malco.pxe	Read			2	107	Malco	HideWhenFlagSet	
485	Entity	Malco.pxe	Read			9	109	Malco, damaged	AppearWhenFlagSet	
274	Entity	Malco.pxe	Read			10	136	Puppy, carried	AppearWhenFlagSet	
481	TSC	Malco.tsc	Read	#0094	<FLJ					
830	TSC	Malco.tsc	Read	#0095	<FLJ					
480	TSC	Malco.tsc	Read	#0100	<FLJ					
0	Both	Malco.tsc	Write	#0100	<DNP	5	18	Door	IgnoreSolidity, Interactable	
481	TSC	Malco.tsc	Read	#0200	<FLJ					
481	TSC	Malco.tsc	Write	#0200	<FL+					
480	TSC	Malco.tsc	Write	#0203	<FL-					
482	TSC	Malco.tsc	Write	#0203	<FL+					
215	TSC	Malco.tsc	Write	#0203	<FL+					
6102	TSC	Malco.tsc	Write	#0203	<FL+					
480	TSC	Malco.tsc	Write	#0204	<FL+					
483	TSC	Malco.tsc	Read	#0300	<FLJ					
481	TSC	Malco.tsc	Read	#0300	<FLJ					
482	TSC	Malco.tsc	Read	#0301	<FLJ					
483	TSC	Malco.tsc	Write	#0302	<FL+					
485	TSC	Malco.tsc	Write	#0302	<FL+					
484	TSC	Malco.tsc	Write	#0302	<FL+					
486	TSC	Malco.tsc	Read	#0303	<FLJ					
486	TSC	Malco.tsc	Write	#0312	<FL+					
221	TSC	Malco.tsc	Write	#0312	<FL+					
274	Entity	WeedS.pxe	Read			3	136	Puppy, carried	AppearWhenFlagSet	
0	Both	WeedS.tsc	Write	#0100	<DNP	1	18	Door	IgnoreSolidity, Interactable	
0	Entity	WeedD.pxe	Write			1	114	Press (enemy)	Shootable	
0	Entity	WeedD.pxe	Write			2	114	Press (enemy)	Shootable	
540	Entity	WeedD.pxe	Read			4	70	Sparkling Item	HideWhenFlagSet	
274	Entity	WeedD.pxe	Read			5	136	Puppy, carried	AppearWhenFlagSet	
0	Both	WeedD.tsc	Write	#0100	<DNP	0	18	Door	IgnoreSolidity, Interactable	
540	Both	WeedD.tsc	Write	#0304	<DNP	4	70	Sparkling Item	Interactable, HideWhenFlagSet	
501	Entity	Frog.pxe	Read			8	15	Treasure Chest, closed	HideWhenFlagSet	
501	Entity	Frog.pxe	Read			10	21	Treasure Chest, open	AppearWhenFlagSet	
274	Entity	Frog.pxe	Read			14	136	Puppy, carried	AppearWhenFlagSet	
500	TSC	Frog.tsc	Read	#0100	<FLJ					
501	TSC	Frog.tsc	Read	#0200	<FLJ					
501	TSC	Frog.tsc	Write	#0200	<FL+					
0	Both	Frog.tsc	Write	#0202	<DNP	11	0	Null	IgnoreSolidity	
500	TSC	Frog.tsc	Write	#0202	<FL+					
0	Both	Frog.tsc	Write	#0400	<DNP	12	0	Null	IgnoreSolidity	
0	Both	Frog.tsc	Write	#0400	<DNP	13	0	Null	IgnoreSolidity	
500	TSC	Frog.tsc	Write	#1000	<FL-					
6103	TSC	Frog.tsc	Write	#1000	<FL+					
565	Entity	Curly.pxe	Read			9	121	Colon, 2	HideWhenFlagSet	
565	Entity	Curly.pxe	Read			10	121	Colon, 2	HideWhenFlagSet	
565	Entity	Curly.pxe	Read			11	120	Colon, 1	HideWhenFlagSet	
565	Entity	Curly.pxe	Read			12	120	Colon, 1	HideWhenFlagSet	
274	Entity	Curly.pxe	Read			13	136	Puppy, carried	AppearWhenFlagSet	
560	Entity	Curly.pxe	Read			14	46	H/V Trigger	HideWhenFlagSet	
560	Entity	Curly.pxe	Read			15	0	Null	HideWhenFlagSet	
560	Entity	Curly.pxe	Read			16	0	Null	HideWhenFlagSet	
560	Entity	Curly.pxe	Read			17	0	Null	HideWhenFlagSet	
560	Entity	Curly.pxe	Read			18	0	Null	HideWhenFlagSet	
560	Entity	Curly.pxe	Read			19	0	Null	HideWhenFlagSet	
341	TSC	Curly.tsc	Read	#0090	<FLJ					
341	TSC	Curly.tsc	Read	#0094	<FLJ					
561	TSC	Curly.tsc	Read	#0100	<FLJ					
561	TSC	Curly.tsc	Read	#0101	<FLJ					
564	TSC	Curly.tsc	Read	#0200	<FLJ					
562	TSC	Curly.tsc	Read	#0200	<FLJ					
273	TSC	Curly.tsc	Read	#0202	<FLJ					
564	TSC	Curly.tsc	Write	#0206	<FL+					
560	Both	Curly.tsc	Write	#0300	<DNP	14	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection, HideWhenFlagSet	
561	TSC	Curly.tsc	Write	#0300	<FL+					
565	Both	Curly.tsc	Write	#0300	<DNP	12	120	Colon, 1	SpawnInOtherDirection, Interactable, HideWhenFlagSet	
565	Both	Curly.tsc	Write	#0300	<DNP	9	121	Colon, 2	Interactable, HideWhenFlagSet	
565	Both	Curly.tsc	Write	#0300	<DNP	11	120	Colon, 1	Interactable, HideWhenFlagSet	
565	Both	Curly.tsc	Write	#0300	<DNP	10	121	Colon, 2	SpawnInOtherDirection, Interactable, HideWhenFlagSet	
565	Both	Curly.tsc	Write	#0300	<DNP	8	117	Curly, standing	SpawnInOtherDirection, Interactable	
561	TSC	Curly.tsc	Write	#0400	<FL-					
565	TSC	Curly.tsc	Write	#0400	<FL-					
562	TSC	Curly.tsc	Write	#0400	<FL+					
6112	TSC	Curly.tsc	Write	#0400	<FL+					
562	TSC	Curly.tsc	Write	#0410	<FL+					
563	TSC	Curly.tsc	Write	#0415	<FL+					
563	TSC	Curly.tsc	Read	#0500	<FLJ					
562	TSC	Curly.tsc	Write	#0510	<FL+					
563	TSC	Curly.tsc	Write	#0517	<FL+					
550	Entity	WeedB.pxe	Read			1	21	Treasure Chest, open	AppearWhenFlagSet	
550	Entity	WeedB.pxe	Read			2	15	Treasure Chest, closed	HideWhenFlagSet	
550	Entity	WeedB.pxe	Read			5	0	Null	HideWhenFlagSet	
274	Entity	WeedB.pxe	Read			9	136	Puppy, carried	AppearWhenFlagSet	
0	Both	WeedB.tsc	Write	#0100	<DNP	0	18	Door	IgnoreSolidity, Interactable	
550	TSC	WeedB.tsc	Read	#0202	<FLJ					
550	TSC	WeedB.tsc	Read	#0300	<FLJ					
550	TSC	WeedB.tsc	Write	#0300	<FL+					
0	Both	WeedB.tsc	Write	#0302	<DNP	8	0	Null	IgnoreSolidity	
274	Entity	Stream.pxe	Read			27	136	Puppy, carried	AppearWhenFlagSet	
836	Entity	Stream.pxe	Read			31	259	Curly, carried	AppearWhenFlagSet	
6109	TSC	Stream.tsc	Write	#1000	<FL+					
836	TSC	Stream.tsc	Read	#1002	<FLJ					
836	TSC	Stream.tsc	Write	#1003	<FL-					
6200	TSC	Stream.tsc	Read	#1004	<FLJ					
6300	TSC	Stream.tsc	Write	#1004	<FL+					
6002	TSC	Stream.tsc	Read	#1011	<FLJ					
580	Entity	CurlyS.pxe	Read			4	70	Sparkling Item	HideWhenFlagSet	
274	Entity	CurlyS.pxe	Read			7	136	Puppy, carried	AppearWhenFlagSet	
581	Entity	CurlyS.pxe	Read			8	0	Null	HideWhenFlagSet	
0	Both	CurlyS.tsc	Write	#0100	<DNP	1	18	Door	IgnoreSolidity, Interactable	
580	Both	CurlyS.tsc	Write	#0400	<DNP	4	70	Sparkling Item	Interactable, HideWhenFlagSet	
581	Both	CurlyS.tsc	Write	#0420	<DNP	8	0	Null	IgnoreSolidity, Interactable, HideWhenFlagSet	
6201	TSC	CurlyS.tsc	Read	#0500	<FLJ					
6202	TSC	CurlyS.tsc	Read	#0500	<FLJ					
590	Entity	Jenka1.pxe	Read			9	130	Puppy, wagging tail	AppearWhenFlagSet	
591	Entity	Jenka1.pxe	Read			10	130	Puppy, wagging tail	AppearWhenFlagSet	
592	Entity	Jenka1.pxe	Read			11	130	Puppy, wagging tail	AppearWhenFlagSet	
593	Entity	Jenka1.pxe	Read			12	130	Puppy, wagging tail	AppearWhenFlagSet	
594	Entity	Jenka1.pxe	Read			13	130	Puppy, wagging tail	AppearWhenFlagSet	
594	Entity	Jenka1.pxe	Read			14	0	Null	HideWhenFlagSet	
593	Entity	Jenka1.pxe	Read			15	0	Null	HideWhenFlagSet	
592	Entity	Jenka1.pxe	Read			16	0	Null	HideWhenFlagSet	
591	Entity	Jenka1.pxe	Read			17	0	Null	HideWhenFlagSet	
590	Entity	Jenka1.pxe	Read			18	0	Null	HideWhenFlagSet	
274	Entity	Jenka1.pxe	Read			20	136	Puppy, carried	AppearWhenFlagSet	
0	Both	Jenka1.tsc	Write	#0100	<DNP	3	18	Door	IgnoreSolidity, Interactable	
274	Both	Jenka1.tsc	Write	#0220	<DNP	20	136	Puppy, carried	IgnoreSolidity, AppearWhenFlagSet	
274	TSC	Jenka1.tsc	Write	#0220	<FL-					
591	TSC	Jenka1.tsc	Write	#0220	<FL+					
274	Both	Jenka1.tsc	Write	#0221	<DNP	20	136	Puppy, carried	IgnoreSolidity, AppearWhenFlagSet	
274	TSC	Jenka1.tsc	Write	#0221	<FL-					
592	TSC	Jenka1.tsc	Write	#0221	<FL+					
274	Both	Jenka1.tsc	Write	#0222	<DNP	20	136	Puppy, carried	IgnoreSolidity, AppearWhenFlagSet	
274	TSC	Jenka1.tsc	Write	#0222	<FL-					
593	TSC	Jenka1.tsc	Write	#0222	<FL+					
590	TSC	Jenka1.tsc	Read	#0300	<FLJ					
591	TSC	Jenka1.tsc	Read	#0301	<FLJ					
592	TSC	Jenka1.tsc	Read	#0302	<FLJ					
593	TSC	Jenka1.tsc	Read	#0303	<FLJ					
594	TSC	Jenka1.tsc	Read	#0304	<FLJ					
6201	TSC	Jenka1.tsc	Read	#0500	<FLJ					
6202	TSC	Jenka1.tsc	Read	#0500	<FLJ					
610	Entity	Dark.pxe	Read			5	21	Treasure Chest, open	AppearWhenFlagSet	
0	Entity	Dark.pxe	Write			6	47	Sandcroc, Green (enemy)	Shootable	
274	Entity	Dark.pxe	Read			7	136	Puppy, carried	AppearWhenFlagSet	
610	Entity	Dark.pxe	Read			9	46	H/V Trigger	HideWhenFlagSet	
610	Entity	Dark.pxe	Read			10	21	Treasure Chest, open	HideWhenFlagSet	
610	Entity	Dark.pxe	Read			11	46	H/V Trigger	HideWhenFlagSet	
610	Entity	Dark.pxe	Read			12	132	Puppy, barking	HideWhenFlagSet	
610	TSC	Dark.tsc	Read	#0400	<FLJ					
610	TSC	Dark.tsc	Write	#0400	<FL+					
610	Both	Dark.tsc	Write	#0451	<DNP	9	46	H/V Trigger	SpawnInOtherDirection, HideWhenFlagSet	
610	Both	Dark.tsc	Write	#0451	<DNP	11	46	H/V Trigger	SpawnInOtherDirection, HideWhenFlagSet	
610	Both	Dark.tsc	Write	#0451	<DNP	12	132	Puppy, barking	HideWhenFlagSet	
610	TSC	Dark.tsc	Write	#0451	<FL-					
620	Entity	Gard.pxe	Read			9	139	Doctor, with crown	HideWhenFlagSet	
620	Entity	Gard.pxe	Read			10	0	Null	HideWhenFlagSet	
620	Entity	Gard.pxe	Read			11	82	Misery, Standing	HideWhenFlagSet	
620	Entity	Gard.pxe	Read			14	0	Null	HideWhenFlagSet	
620	Entity	Gard.pxe	Read			15	0	Null	HideWhenFlagSet	
274	Entity	Gard.pxe	Read			16	136	Puppy, carried	AppearWhenFlagSet	
